2020-08-12 17:30:10.915619,652
2020-08-12 17:31:10.890851,650
2020-08-12 17:32:10.864904,651
2020-08-12 17:33:10.840186,652
2020-08-12 17:34:10.814214,652
2020-08-12 17:35:10.789497,652
2020-08-12 17:36:10.763582,652
2020-08-12 17:37:10.738806,654
2020-08-12 17:38:10.714096,653
2020-08-12 17:39:10.688130,654
2020-08-12 17:40:10.666933,653
2020-08-12 17:41:10.641483,653
2020-08-12 17:42:10.617074,654
2020-08-12 17:43:10.590999,653
2020-08-12 17:44:10.566298,654
2020-08-12 17:45:10.541526,654
2020-08-12 17:46:10.515609,654
2020-08-12 17:47:10.490938,655
2020-08-12 17:48:10.464782,654
2020-08-12 17:49:10.440376,655
2020-08-12 17:50:10.415707,655
2020-08-12 17:51:10.389775,655
2020-08-12 17:52:10.365105,655
2020-08-12 17:53:10.339181,656
2020-08-12 17:54:10.318117,656
2020-08-12 17:55:10.293855,655
2020-08-12 17:56:10.267938,656
2020-08-12 17:57:10.243273,657
2020-08-12 17:58:10.217365,656
2020-08-12 17:59:10.192668,656
2020-08-12 18:00:10.166874,657
2020-08-12 18:01:10.142079,657
2020-08-12 18:02:10.117411,658
2020-08-12 18:03:10.091492,657
2020-08-12 18:04:10.066886,657
2020-08-12 18:05:10.040818,659
2020-08-12 18:06:10.016138,659
2020-08-12 18:07:09.995013,658
2020-08-12 18:08:09.969474,658
2020-08-12 18:09:09.944778,658
2020-08-12 18:10:09.918819,659
2020-08-12 18:11:09.893882,660
2020-08-12 18:12:09.869441,659
2020-08-12 18:13:09.843467,659
2020-08-12 18:14:09.818767,660
2020-08-12 18:15:09.792828,660
2020-08-12 18:16:09.768126,661
2020-08-12 18:17:09.742255,661
2020-08-12 18:18:09.717480,661
2020-08-12 18:19:09.692785,661
2020-08-12 18:20:09.670331,661
2020-08-12 18:21:09.646112,660
2020-08-12 18:22:09.620154,661
2020-08-12 18:23:09.595428,661
2020-08-12 18:24:09.570730,661
2020-08-12 18:25:09.544770,661
2020-08-12 18:26:09.520077,662
2020-08-12 18:27:09.494111,662
2020-08-12 18:28:09.469419,663
2020-08-12 18:29:09.444689,663
2020-08-12 18:30:09.418759,662
2020-08-12 18:31:09.394038,664
2020-08-12 18:32:09.368076,663
2020-08-12 18:33:09.343367,663
2020-08-12 18:34:09.322165,664
2020-08-12 18:35:09.296828,664
2020-08-12 18:36:09.271990,665
2020-08-12 18:37:09.246021,664
2020-08-12 18:38:09.221317,664
2020-08-12 18:39:09.196603,666
2020-08-12 18:40:09.170656,665
2020-08-12 18:41:09.145935,666
2020-08-12 18:42:09.119980,667
2020-08-12 18:43:09.095282,666
2020-08-12 18:44:09.069324,666
2020-08-12 18:45:09.044641,667
2020-08-12 18:46:09.019899,667
2020-08-12 18:47:08.993933,668
2020-08-12 18:48:08.969226,667
2020-08-12 18:49:08.943269,667
2020-08-12 18:50:08.918568,668
2020-08-12 18:51:08.897438,669
2020-08-12 18:52:08.871902,669
2020-08-12 18:53:08.847366,669
2020-08-12 18:54:08.821227,670
2020-08-12 18:55:08.796525,670
2020-08-12 18:56:08.771817,669
2020-08-12 18:57:08.745832,671
2020-08-12 18:58:08.721177,670
2020-08-12 18:59:08.695185,670
2020-08-12 19:00:08.670481,670
2020-08-12 19:01:08.644655,670
2020-08-12 19:02:08.619833,672
2020-08-12 19:03:08.595139,671
2020-08-12 19:04:08.569184,672
2020-08-12 19:05:08.544476,671
2020-08-12 19:06:08.518518,672
2020-08-12 19:07:08.493820,672
2020-08-12 19:08:08.469134,672
2020-08-12 19:09:08.443167,673
2020-08-12 19:10:08.418468,672
2020-08-12 19:11:08.392527,675
2020-08-12 19:12:08.367809,672
2020-08-12 19:13:08.341839,673
2020-08-12 19:14:08.317216,672
2020-08-12 19:15:08.292463,673
2020-08-12 19:16:08.266506,674
2020-08-12 19:17:08.241813,674
2020-08-12 19:18:08.215870,674
2020-08-12 19:19:08.191192,673
2020-08-12 19:20:08.166524,674
2020-08-12 19:21:08.140556,675
2020-08-12 19:22:08.115858,674
2020-08-12 19:23:08.089915,677
2020-08-12 19:24:08.065217,674
2020-08-12 19:25:08.039285,676
2020-08-12 19:26:08.014584,675
2020-08-12 19:27:07.989896,675
2020-08-12 19:28:07.963948,676
2020-08-12 19:29:07.939269,676
2020-08-12 19:30:07.913297,677
2020-08-12 19:31:07.888657,678
2020-08-12 19:32:07.863914,677
2020-08-12 19:33:07.837963,677
2020-08-12 19:34:07.813271,677
2020-08-12 19:35:07.787343,677
2020-08-12 19:36:07.762644,677
2020-08-12 19:37:07.736797,677
2020-08-12 19:38:07.711985,678
2020-08-12 19:39:07.687291,678
2020-08-12 19:40:07.661372,678
2020-08-12 19:41:07.636755,679
2020-08-12 19:42:07.610729,679
2020-08-12 19:43:07.586056,679
2020-08-12 19:44:07.561350,679
2020-08-12 19:45:07.535390,679
2020-08-12 19:46:07.510708,678
2020-08-12 19:47:07.484759,680
2020-08-12 19:48:07.460060,680
2020-08-12 19:49:07.434134,679
2020-08-12 19:50:07.409483,680
2020-08-12 19:51:07.384837,680
2020-08-12 19:52:07.358878,680
2020-08-12 19:53:07.334202,681
2020-08-12 19:54:07.308308,681
2020-08-12 19:55:07.283597,681
2020-08-12 19:56:07.258955,681
2020-08-12 19:57:07.233033,683
2020-08-12 19:58:07.208380,682
2020-08-12 19:59:07.182454,683
2020-08-12 20:00:07.157788,681
2020-08-12 20:01:07.131877,683
2020-08-12 20:02:07.107227,682
2020-08-12 20:03:07.081240,683
2020-08-12 20:04:07.056753,683
2020-08-12 20:05:07.027493,683
2020-08-12 20:06:07.002846,683
2020-08-12 20:07:06.976974,683
2020-08-12 20:08:06.952221,684
2020-08-12 20:09:06.926286,684
2020-08-12 20:10:06.901591,684
2020-08-12 20:11:06.877062,683
2020-08-12 20:12:06.850986,683
2020-08-12 20:13:06.826302,685
2020-08-12 20:14:06.800380,684
2020-08-12 20:15:06.775698,685
2020-08-12 20:16:06.749770,684
2020-08-12 20:17:06.725078,686
2020-08-12 20:18:06.699178,685
2020-08-12 20:19:06.670965,685
2020-08-12 20:20:06.645047,685
2020-08-12 20:21:06.620359,685
2020-08-12 20:22:06.594425,686
2020-08-12 20:23:06.569746,686
2020-08-12 20:24:06.545047,685
2020-08-12 20:25:06.519129,687
2020-08-12 20:26:06.494439,687
2020-08-12 20:27:06.468500,686
2020-08-12 20:28:06.443806,688
2020-08-12 20:29:06.417887,686
2020-08-12 20:30:06.389655,686
2020-08-12 20:31:06.363748,688
2020-08-12 20:32:06.339034,687
2020-08-12 20:33:06.313106,687
2020-08-12 20:34:06.288394,687
2020-08-12 20:35:06.263723,688
2020-08-12 20:36:06.237777,688
2020-08-12 20:37:06.213074,687
2020-08-12 20:38:06.187227,688
2020-08-12 20:39:06.162438,687
2020-08-12 20:40:06.136243,688
2020-08-12 20:41:06.108286,689
2020-08-12 20:42:06.082343,688
2020-08-12 20:43:06.057650,689
2020-08-12 20:44:06.031703,690
2020-08-12 20:45:06.007151,689
2020-08-12 20:46:05.981085,690
2020-08-12 20:47:05.956451,690
2020-08-12 20:48:05.931433,691
2020-08-12 20:49:05.905744,690
2020-08-12 20:50:05.881050,690
2020-08-12 20:51:05.851120,691
2020-08-12 20:52:05.826764,690
2020-08-12 20:53:05.800718,691
2020-08-12 20:54:05.776028,690
2020-08-12 20:55:05.750103,690
2020-08-12 20:56:05.725405,691
2020-08-12 20:57:05.700694,691
2020-08-12 20:58:05.674790,691
2020-08-12 20:59:05.650105,691
2020-08-12 21:00:05.623910,692
2020-08-12 21:01:05.594726,692
2020-08-12 21:02:05.570000,693
2020-08-12 21:03:05.545249,693
2020-08-12 21:04:05.519314,693
2020-08-12 21:05:05.494573,693
2020-08-12 21:06:05.468616,693
2020-08-12 21:07:05.443899,693
2020-08-12 21:08:05.417935,693
2020-08-12 21:09:05.392953,693
2020-08-12 21:10:05.363740,693
2020-08-12 21:11:05.339029,693
2020-08-12 21:12:05.313019,694
2020-08-12 21:13:05.288305,693
2020-08-12 21:14:05.262345,694
2020-08-12 21:15:05.237628,694
2020-08-12 21:16:05.212926,693
2020-08-12 21:17:05.186862,694
2020-08-12 21:18:05.157468,694
2020-08-12 21:19:05.132751,694
2020-08-12 21:20:05.106924,693
2020-08-12 21:21:05.082037,694
2020-08-12 21:22:05.057325,694
2020-08-12 21:23:05.031331,694
2020-08-12 21:24:05.006628,695
2020-08-12 21:25:04.977234,694
2020-08-12 21:26:04.951171,695
2020-08-12 21:27:04.926426,695
2020-08-12 21:28:04.901723,696
2020-08-12 21:29:04.875848,696
2020-08-12 21:30:04.851007,696
2020-08-12 21:31:04.824867,696
2020-08-12 21:32:04.795577,696
2020-08-12 21:33:04.770830,696
2020-08-12 21:34:04.746109,696
2020-08-12 21:35:04.720140,696
2020-08-12 21:36:04.695406,698
2020-08-12 21:37:04.669349,696
2020-08-12 21:38:04.639968,698
2020-08-12 21:39:04.615221,697
2020-08-12 21:40:04.590501,698
2020-08-12 21:41:04.564524,698
2020-08-12 21:42:04.539784,698
2020-08-12 21:43:04.513646,698
2020-08-12 21:44:04.484347,699
2020-08-12 21:45:04.459609,699
2020-08-12 21:46:04.434882,698
2020-08-12 21:47:04.408907,698
2020-08-12 21:48:04.384334,697
2020-08-12 21:49:04.354450,699
2020-08-12 21:50:04.329735,697
2020-08-12 21:51:04.303756,699
2020-08-12 21:52:04.279041,700
2020-08-12 21:53:04.253063,699
2020-08-12 21:54:04.228250,699
2020-08-12 21:55:04.198888,700
2020-08-12 21:56:04.174110,699
2020-08-12 21:57:04.148103,699
2020-08-12 21:58:04.123366,700
2020-08-12 21:59:04.097385,699
2020-08-12 22:00:04.068898,700
2020-08-12 22:01:04.042899,701
2020-08-12 22:02:04.018178,700
2020-08-12 22:03:03.992180,701
2020-08-12 22:04:03.967461,701
2020-08-12 22:05:03.937716,701
2020-08-12 22:06:03.912974,701
2020-08-12 22:07:03.887150,703
2020-08-12 22:08:03.862274,701
2020-08-12 22:09:03.836202,701
2020-08-12 22:10:03.808050,702
2020-08-12 22:11:03.782067,701
2020-08-12 22:12:03.757338,701
2020-08-12 22:13:03.731370,702
2020-08-12 22:14:03.702869,702
2020-08-12 22:15:03.676981,702
2020-08-12 22:16:03.652321,701
2020-08-12 22:17:03.626177,703
2020-08-12 22:18:03.601371,702
2020-08-12 22:19:03.571971,703
2020-08-12 22:20:03.547255,703
2020-08-12 22:21:03.521250,703
2020-08-12 22:22:03.496547,704
2020-08-12 22:23:03.466907,702
2020-08-12 22:24:03.442085,704
2020-08-12 22:25:03.416100,703
2020-08-12 22:26:03.391366,703
2020-08-12 22:27:03.361655,703
2020-08-12 22:28:03.337014,704
2020-08-12 22:29:03.310911,705
2020-08-12 22:30:03.286149,705
2020-08-12 22:31:03.256392,704
2020-08-12 22:32:03.231655,705
2020-08-12 22:33:03.205636,704
2020-08-12 22:34:03.180878,704
2020-08-12 22:35:03.151139,705
2020-08-12 22:36:03.126383,704
2020-08-12 22:37:03.100358,704
2020-08-12 22:38:03.075602,705
2020-08-12 22:39:03.045863,705
2020-08-12 22:40:03.021113,705
2020-08-12 22:41:02.995120,706
2020-08-12 22:42:02.970357,705
2020-08-12 22:43:02.940607,706
2020-08-12 22:44:02.915858,706
2020-08-12 22:45:02.889839,705
2020-08-12 22:46:02.865040,706
2020-08-12 22:47:02.835645,705
2020-08-12 22:48:02.810919,707
2020-08-12 22:49:02.784942,705
2020-08-12 22:50:02.755211,706
2020-08-12 22:51:02.730491,706
2020-08-12 22:52:02.705783,707
2020-08-12 22:53:02.679794,707
2020-08-12 22:54:02.650075,706
2020-08-12 22:55:02.625339,706
2020-08-12 22:56:02.600620,707
2020-08-12 22:57:02.570888,708
2020-08-12 22:58:02.544921,707
2020-08-12 22:59:02.520191,708
2020-08-12 23:00:02.495509,708
2020-08-12 23:01:02.465770,708
2020-08-12 23:02:02.441056,707
2020-08-12 23:03:02.415085,707
2020-08-12 23:04:02.385365,708
2020-08-12 23:05:02.360647,708
2020-08-12 23:06:02.335905,708
2020-08-12 23:07:02.309866,708
2020-08-12 23:08:02.281010,709
2020-08-12 23:09:02.255709,709
2020-08-12 23:10:02.229726,709
2020-08-12 23:11:02.201282,709
2020-08-12 23:12:02.175310,709
2020-08-12 23:13:02.150581,708
2020-08-12 23:14:02.120856,709
2020-08-12 23:15:02.096136,709
2020-08-12 23:16:02.070168,709
2020-08-12 23:17:02.041687,709
2020-08-12 23:18:02.015721,710
2020-08-12 23:19:01.990993,709
2020-08-12 23:20:01.961268,710
2020-08-12 23:21:01.936525,710
2020-08-12 23:22:01.910543,710
2020-08-12 23:23:01.880807,712
2020-08-12 23:24:01.856005,710
2020-08-12 23:25:01.831288,710
2020-08-12 23:26:01.801548,709
2020-08-12 23:27:01.775540,710
2020-08-12 23:28:01.750800,710
2020-08-12 23:29:01.721081,710
2020-08-12 23:30:01.696346,712
2020-08-12 23:31:01.670358,710
2020-08-12 23:32:01.642117,712
2020-08-12 23:33:01.616128,711
2020-08-12 23:34:01.591384,711
2020-08-12 23:35:01.561661,712
2020-08-12 23:36:01.537074,710
2020-08-12 23:37:01.510940,711
2020-08-12 23:38:01.481258,711
2020-08-12 23:39:01.456497,712
2020-08-12 23:40:01.430335,712
2020-08-12 23:41:01.402175,712
2020-08-12 23:42:01.376174,712
2020-08-12 23:43:01.347712,713
2020-08-12 23:44:01.321665,713
2020-08-12 23:45:01.297048,712
2020-08-12 23:46:01.267253,713
2020-08-12 23:47:01.242421,713
2020-08-12 23:48:01.216508,713
2020-08-12 23:49:01.187036,713
2020-08-12 23:50:01.162144,713
2020-08-12 23:51:01.132400,713
2020-08-12 23:52:01.107649,714
2020-08-12 23:53:01.081633,714
2020-08-12 23:54:01.053166,713
2020-08-12 23:55:01.027246,714
2020-08-12 23:56:01.000897,714
2020-08-12 23:57:00.972892,714
2020-08-12 23:58:00.946961,715
2020-08-12 23:59:00.918389,714
2020-08-13 00:00:00.892393,714
2020-08-13 00:01:00.867488,714
2020-08-13 00:02:00.838142,714
2020-08-13 00:03:00.812149,714
2020-08-13 00:04:00.783663,715
2020-08-13 00:05:00.757657,714
2020-08-13 00:06:00.732745,714
2020-08-13 00:07:00.703416,714
2020-08-13 00:08:00.678659,714
2020-08-13 00:09:00.648928,714
2020-08-13 00:10:00.622952,716
2020-08-13 00:11:00.597931,716
2020-08-13 00:12:00.568683,715
2020-08-13 00:13:00.543916,715
2020-08-13 00:14:00.514133,715
2020-08-13 00:15:00.488108,715
2020-08-13 00:16:00.459570,715
2020-08-13 00:17:00.433552,717
2020-08-13 00:18:00.408899,716
2020-08-13 00:19:00.379000,716
2020-08-13 00:20:00.354213,716
2020-08-13 00:21:00.324435,716
2020-08-13 00:22:00.299650,717
2020-08-13 00:23:00.273382,716
2020-08-13 00:24:00.244111,718
2020-08-13 00:25:00.219331,717
2020-08-13 00:26:00.189557,717
2020-08-13 00:27:00.164780,717
2020-08-13 00:28:00.135322,717
2020-08-13 00:29:00.109299,717
2020-08-13 00:30:00.080695,717
2020-08-13 00:31:00.054996,718
2020-08-13 00:32:00.025317,719
2020-08-13 00:33:00.000224,719
2020-08-13 00:33:59.971034,719
2020-08-13 00:34:59.946201,720
2020-08-13 00:35:59.916495,720
2020-08-13 00:36:59.886838,720
2020-08-13 00:37:59.861967,721
2020-08-13 00:38:59.832202,722
2020-08-13 00:39:59.802462,722
2020-08-13 00:40:59.777716,722
2020-08-13 00:41:59.747937,723
2020-08-13 00:42:59.718210,723
2020-08-13 00:43:59.689663,723
2020-08-13 00:44:59.663673,723
2020-08-13 00:45:59.633945,724
2020-08-13 00:46:59.605432,724
2020-08-13 00:47:59.575689,724
2020-08-13 00:48:59.545718,726
2020-08-13 00:49:59.516460,727
2020-08-13 00:50:59.490561,726
2020-08-13 00:51:59.461466,727
2020-08-13 00:52:59.433279,727
2020-08-13 00:53:59.403541,728
2020-08-13 00:54:59.373596,730
2020-08-13 00:55:59.343761,728
2020-08-13 00:56:59.315518,729
2020-08-13 00:57:59.286124,730
